date	place	name	genre	time	price	description	website
25 Oct 11	Timbre Substation	Goodfellas	Rock	2115-0030	Free + F&B Charges		http://www.timbregroup.asia/timbresg/main.asp
25 Oct 11	Wala Wala Café Bar	Tabula	Top 40's; Rock	2130	Free + F&B Charges	This electrifying 4 piece dish out a repertoire of classic rock hits alongside top 40's favourites. Expect to hear songs by U2, The Killers, Greenday and just about any band you can think of	http://www.imaginings.com.sg/
26 Oct 11	Crazy Elephant	Crazy Elephant Band	Blues	2200	Free + F&B Charges		http://www.crazyelephant.com/
26 Oct 11	Hard Rock Café	Six In The City ft. Tabula	Rock	2200	Free + F&B Charges		http://www.hardrock.com
26 Oct 11	Tab Singapore	The Next Movement	Pop; Soul; R&B	2030	Free + F&B Charges	The Next Movement are back to entertain us with their strange, eclectic mix – a mishmash of pop, a dash of soul, with sprinkles of r&b, topped with the occasional funk! Aarika, Joe & Kel, who are three parts of the hip-hop/rock band Sixx, perform their hearts out every Wednesday and Saturday at TAB.	http://www.tab.com.sg/2011/01/the-next-movement/
26 Oct 11	The Pump Room @ Clarke Quay	Jive Talkin'	Pop; Rock; Jazz	2245	Free + F&B Charges	The inimitable Jive Talkin' spices up the evening with its vibrant and funky repertoire of top 40s, pop, rock and jazz. Dance till you drop! 	http://www.pumproomasia.com/home.html
26 Oct 11	Timbre Arts House	Enigma	Pop Rock	2015-2330	Free + F&B Charges		http://www.timbregroup.asia/timbresg/main.asp
26 Oct 11	Timbre Old School	Luthfi & Simon	Pop Rock	1945-2300	Free + F&B Charges		http://www.timbregroup.asia/timbresg/main.asp
26 Oct 11	Timbre Substation	Raw Earth	Rock	2115-0030	Free + F&B Charges		http://www.timbregroup.asia/timbresg/main.asp
26 Oct 11	Wala Wala Café Bar	Timmy ft. Ngak	Pop rock	2130	Free + F&B Charges	Ngak is no stranger to the local pop scene as he can be seen doing Mandarin numbers on television. At Wala Wala, he moves the crowd with a delectable choice of current English hits, as well as yesteryears' pop favorites.	http://www.imaginings.com.sg/
27 Oct 11	Crazy Elephant	Crazy Elephant Band	Blues	2200	Free + F&B Charges		http://www.crazyelephant.com/
27 Oct 11	Hard Rock Café	Enigma	Acoustic Set	2200	Free + F&B Charges		http://www.hardrock.com
27 Oct 11	The Pump Room @ Clarke Quay	Jive Talkin'	Pop; Rock; Jazz	2245	Free + F&B Charges	The inimitable Jive Talkin' spices up the evening with its vibrant and funky repertoire of top 40s, pop, rock and jazz. Dance till you drop! 	http://www.pumproomasia.com/home.html
27 Oct 11	Timbre Arts House	The Common People	Pop Rock	2015-2330	Free + F&B Charges		http://www.timbregroup.asia/timbresg/main.asp
27 Oct 11	Timbre Old School	53A	Pop Rock	2015-2330	Free + F&B Charges		http://www.timbregroup.asia/timbresg/main.asp
27 Oct 11	Timbre Substation	Goodfellas	Rock	2215-0045	Free + F&B Charges		http://www.timbregroup.asia/timbresg/main.asp
27 Oct 11	Wala Wala Café Bar	Shirlyn and the UnXpected	Pop rock	2130	Free + F&B Charges	No strangers to our music scene. Since April 2002, they have been regular perfomers at Wala Wala and Balaclava. Shirlyn, lead singer and guitarist, has a solo album under her belt while the other members are respected musicians in their own rights. Musically, they are pretty much up for anything and everything. Theri repertoire ranges from anything pop to hard rock.	http://www.imaginings.com.sg/
28 Oct 11	Crazy Elephant	Crazy Elephant Band	Blues	2200	Free + F&B Charges		http://www.crazyelephant.com/
28 Oct 11	Esplanade Recital Studio	Randolf Arriola	Vitruoso	2130	$25	Spend an evening with acclaimed guitarist and live looping extraodinaire Randolf Arriola as he launches his album C.C.C.D at Late Nite.  Born and raised in Singapore, Randolf is a self-taught veteran musician with over 20 years of live performance experience. He specialises in live looping, a unique music-making and performance method where he creates processed loops of sound with his voice and guitar and layers them to create intricately arranged soundscapes and compositions.  Considered one of the finest solo live looping artists in the world, Randolf Arriola creates music that is weaved from a fabric of the familiar and obscure and the simple and complex. No prerecorded material is used. Each live performance is an ever-changing organism, powered by his own creative intentions and the interactions between him and the audience.  Widely regarded all around by peers in music, entertainment, education and art circles both in Singapore and abroad, Randolf recently headlined the Y2K10 International Live Looping Festival with three others in a USA tour that featured 75 artists. Currently plying his trade as the resident artist at the popular Singapore watering hole Harry’s, he has earned respect and recognition all over for his fearless creativity and innovation in creating music that reaches out and touches any listener.  This special Late Nite performance will see him utilising a range of instruments including the acoustic, electric, synthesizer, smartphone and mini guitars, a Chapman Alto Stick and his vocals.	http://www.sistic.com.sg/portal/dt?dt.isPortletRequest=true&dt.action=process&dt.provider=PortletWindowProcessChannel&dt.windowProvider.targetPortletChannel=JSPTabContainer/sEventsCalendar/Event&dt.containerName=JSPTabContainer/sEventsCalendar&dt.windowProvider.currentChannelMode=VIEW&dt.window.portletAction=RENDER&contentCode=randolf1011
28 Oct 11	Hard Rock Café	Energy	Rock	2200	Free + F&B Charges		http://www.hardrock.com
28 Oct 11	Hard Rock Café Sentosa	Enigma	Top 40's	2200	Free + F&B Charges		http://www.hardrockhotelsingapore.com/
28 Oct 11	Tab Singapore	Mel & Khim	Pop	1930	Free + F&B Charges	Khim’s singing profession began at 13 when she was the youngest ever, top 4 female finalist in the “Campus Super Star 2006″ competition. Even now, Khim still sounds much larger than her tender age of 19.  Together with Mel (Member of E.I.C) on “bassed”-guitar, this duo will delight you with a versatile mix of the latest, as well as classic top 40 and easy listening hits with a penchant towards R&B.	http://www.tab.com.sg/2011/01/mel-khim/
28 Oct 11	The Pump Room @ Clarke Quay	Jive Talkin'	Pop; Rock; Jazz	2245	Free + F&B Charges	The inimitable Jive Talkin' spices up the evening with its vibrant and funky repertoire of top 40s, pop, rock and jazz. Dance till you drop! 	http://www.pumproomasia.com/home.html
28 Oct 11	Timbre Arts House	Goodfellas	Pop Rock	2130-0045	Free + F&B Charges		http://www.timbregroup.asia/timbresg/main.asp
28 Oct 11	Timbre Old School	Sugarlove	Pop Rock	2015-2330	Free + F&B Charges		http://www.timbregroup.asia/timbresg/main.asp
28 Oct 11	Timbre Substation	53A	Pop	2230-0145	Free + F&B Charges		http://www.timbregroup.asia/timbresg/main.asp
28 Oct 11	Wala Wala Café Bar	The Common People	Pop rock	 -	Free + F&B Charges	This outfit of 5 has grown to be known as the party band of Wala Wala! With their thirst to provide the best of yesterday's and today's songs, they have become the band to watch along Holland Village on Friday nights.	http://www.imaginings.com.sg/
29 Oct 11	Crazy Elephant	Crazy Elephant Band	Blues	2200	Free + F&B Charges		http://www.crazyelephant.com/
29 Oct 11	Hard Rock Café	Enigma	Top 40's	2200	Free + F&B Charges		http://www.hardrock.com
29 Oct 11	Hard Rock Café Sentosa	Energy	Rock	2200	Free + F&B Charges		http://www.hardrockhotelsingapore.com/
29 Oct 11	Hood Bar & Café	Opposition Party			Free + F&B Charges	http://www.oppositionparty.net/	http://www.hoodbarandcafe.com/
29 Oct 11	Singapore Indoor Stadium	Faye Wong 2011 Concert Tour	Chinese; Pop	2000	$120-480	As one of the most artistically distinguished pop songstress in Asia, Faye Wong needs no further introduction. Rose to huge stardom in early 90s, Faye has since gathered a huge following as a definitive Chinese pop icon and often referred her as the pop goddess in Chinese pop culture even till today. With countless Mandarin, Cantonese and even English hits under her belt though these years, it is no surprise Faye is one of the “Best Selling Female Pop Act” in Guinness Records.  Faye Wong 2011 Concert Tour marks Faye’s return to the Chinese pop scene, making this one of the most wildly anticipated concerts in Chinese pop scene in recent years. With its beautiful choreography accentuated with an unique sensibility, Faye Wong 2011 Concert Tour has won itself rave reviews in media and wowed both fans and critics in Asia with its magical creative team behind it. Famed Taiwanese director Muh Chen created stunning visuals with added input by internationally acclaimed film visonaire Wong Kar Wai, complemented with lighting effects by Mitsumasa Hayashi, all seamlessly weaved in with Faye’s signature angelic-like vocals to present an immaculate musical journey that is unparalleled to any other Mandarin concert production. 	http://www.sistic.com.sg/portal/dt?dt.isPortletRequest=true&dt.action=process&dt.provider=PortletWindowProcessChannel&dt.windowProvider.targetPortletChannel=JSPTabContainer/sEventsCalendar/Event&dt.containerName=JSPTabContainer/sEventsCalendar&dt.windowProvider.currentChannelMode=VIEW&dt.window.portletAction=RENDER&contentCode=faye1011
29 Oct 11	Tab Singapore	The Next Movement	Pop; Soul; R&B	2130	Free + F&B Charges	The Next Movement are back to entertain us with their strange, eclectic mix – a mishmash of pop, a dash of soul, with sprinkles of r&b, topped with the occasional funk! Aarika, Joe & Kel, who are three parts of the hip-hop/rock band Sixx, perform their hearts out every Wednesday and Saturday at TAB.	http://www.tab.com.sg/2011/01/the-next-movement/
29 Oct 11	The Pump Room @ Clarke Quay	Jive Talkin'	Pop; Rock; Jazz	2245	Free + F&B Charges	The inimitable Jive Talkin' spices up the evening with its vibrant and funky repertoire of top 40s, pop, rock and jazz. Dance till you drop! 	http://www.pumproomasia.com/home.html
29 Oct 11	Timbre Arts House	The Common People	Pop Rock	2130-0045	Free + F&B Charges		http://www.timbregroup.asia/timbresg/main.asp
29 Oct 11	Timbre Old School	Sofia & Fatt	Pop Rock	2115-1230	Free + F&B Charges		http://www.timbregroup.asia/timbresg/main.asp
29 Oct 11	Timbre Substation	Goodfellas	Rock	2230-0145	Free + F&B Charges		http://www.timbregroup.asia/timbresg/main.asp
29 Oct 11	Wala Wala Café Bar	Shirlyn and the UnXpected	Pop rock	2130	Free + F&B Charges	No strangers to our music scene. Since April 2002, they have been regular perfomers at Wala Wala and Balaclava. Shirlyn, lead singer and guitarist, has a solo album under her belt while the other members are respected musicians in their own rights. Musically, they are pretty much up for anything and everything. Theri repertoire ranges from anything pop to hard rock.	http://www.imaginings.com.sg/
30 Oct 11	Crazy Elephant	Jam Session	Blues	2200	Free + F&B Charges		http://www.crazyelephant.com/
30 Oct 11	The Pump Room @ Clarke Quay	Jive Talkin'	Pop; Rock; Jazz	2245	Free + F&B Charges	The inimitable Jive Talkin' spices up the evening with its vibrant and funky repertoire of top 40s, pop, rock and jazz. Dance till you drop! 	http://www.pumproomasia.com/home.html
30 Oct 11	Timbre Substation	Timbre Academy All Stars 	Pop	2145-0030	Free + F&B Charges		http://www.timbregroup.asia/timbresg/main.asp
30 Oct 11	Wala Wala Café Bar	Jack & Rai	Pop rock	 -	Free + F&B Charges	The boys have been woing the crowd at Wala Wala for years. Sundays take on a different twist when they entertain with a cosy yet somewhat relaxed night of acoustic pop tunes and their originals	http://www.imaginings.com.sg/
31 Oct 11	Balaclava	Wendy & David	classic; jazz	2000	Free + F&B Charges	The dynamic duo accompany guests down memory lane with ther selection of evergreen classics and the occasional jazz number. Soulful yet intriguing, Wendy's singing is an enchantment to be remembered by many	http://www.imaginings.com.sg/
31 Oct 11	Crazy Elephant	Crazy Elephant Band	Blues	2200	Free + F&B Charges		http://www.crazyelephant.com/
